name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar,waste
2028-base,CZ,S,production_hours,,,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,3571.0,3810.0,2461.0,0.0,4368.0,4368.0,429.0,0.0,2038.0,4368.0,0.0,0.0,,,738.0,854.0,,2715.0
2028-base,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.3545065352482786,,,5.013249883736971,
2028-base,CZ,S,wholesale_expenses_mn_EUR,419.320763130246,,,,,,,,,,,,,,0.0,0.0,2.241077549720444,,,,,,,,20.65202819672168,14.660593765767842,,
2028-base,CZ,S,wholesale_revenues_mn_EUR,2.060685049246304,,2.9908948593900386e-19,0.0,11.040951733897838,0.0,0.0,3.486441961482343e-16,0.0,,189.78116811871217,61.26827962406935,64.20294417165842,0.0,45.23767707183483,50.34503333244124,3.691167565975599,0.0,29.109548730279045,88.48444505918214,0.0,0.0,1145.210620887105,27.521284901456184,33.944371900347946,25.237551546907536,295.7721738020432,40.27005056854283
2028-base,CZ,W,avg_consumer_price_EUR_per_MWh,,101.20442846979157,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,avg_producer_price_EUR_per_MWh,,100.60308141069883,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,capacity_factor,,1.2479910807451886,0.0,,0.595114277735008,,,0.1324539189101421,,,0.9657547441583356,0.806798837514869,0.6092374172107309,0.0811860369921001,0.1896851875358574,0.3183514868625274,0.1072202575153135,0.1088771609607298,0.8528554518763678,0.688916131428409,0.0,0.4161340427778617,0.8170054343251856,0.2872397168976696,0.0573818999490728,0.0677009136234451,0.0722545745314995,0.8436401732574923
2028-base,CZ,W,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0104445554867137,,,,,,,,0.0808354542850607,0.0891146011221491,,
2028-base,CZ,W,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base,CZ,W,charged_TWh,,2.704230225288822,,,,,,,,,,,,,0.0,0.0,0.0576153858233673,,,,,,,,0.2357394653060711,0.1722121843765307,,
2028-base,CZ,W,curtailment_TWh,,0.0001653527962583,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,discharged_TWh,,6.367642127654378,,,,,,,,,,,,,0.5073562822874088,0.5802528880745914,0.0470911371007257,,,,,,,,0.1708704445027504,0.1397509339380604,,
2028-base,CZ,W,emissions_MtCO2,,32.718894612664634,0.0,0.0,0.0,0.0,0.0,0.0565185082540714,0.0,0.0,1.028798827555094,1.064101186457901,0.433407965026694,0.0188768559446735,0.0,0.0,0.0,0.4639384739095275,2.6847974228328884,5.002422296077866,0.0,0.7405851235697568,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,W,export_TWh,,1.835186311791986,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,heat_production_PJ,,,0.0,,,,0.0,0.3397323753359998,,-6.139089236967268e-19,,1.2346849628706396,3.1914586515602017,,,,,,14.497906083297591,27.28474676693557,,,,,,,,
2028-base,CZ,W,import_TWh,,7.689700673630798,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.5064032857142857,0.58161,,,,,,,,,,0.0147222857142857,,
2028-base,CZ,W,load_TWh,,36.857116011,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,net_import_TWh,,5.854514361838811,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,opex_mn_EUR,,,0.0,0.0,71.82544650221433,0.0,0.0,3.832780098510383,0.0,,221.20242556567817,220.4839278043563,95.97031371034272,4.165361160168861,1.5220688468622263,1.1605057761491828,0.2354556855036286,52.9392927815914,293.5200838118955,255.1542664170482,0.0,83.67556534739259,301.6691192865061,0.0,0.6834817780110019,0.5590037357522417,0.0,28.421437498501163
2028-base,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.992590519591888,0.993632505494948,,,0.9368445047032004,
2028-base,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0071685323328697,0.0060830418809363,,,0.0612762421608757,
2028-base,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0002409480752421,0.0002844526241154,,,0.001879253135924,
2028-base,CZ,W,production_TWh,,115.64125205590727,0.0,0.0,0.7292339922795913,0.0,0.0,0.0331031386809523,0.0,1.7053025658242405e-19,2.618760651958421,2.5371371792719177,0.886516292100056,0.0343215562630428,0.5073562822874088,0.5802528880745914,0.0470911371007257,0.4639384739095275,1.3423987114164442,2.295602180310449,0.0,0.7961290078374885,14.708391969112927,0.6307784183072825,0.1708704445027504,0.1397509339380604,2.221394639396421,0.7253061407153569
2028-base,CZ,W,production_el_eq_TWh,,,0.0,,,,0.0,0.066806747345238,,0.0,,2.70862120189284,0.886516292100056,,,,,,1.3423987114164442,5.002422296077866,,,,,,,,
2028-base,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2028-base,CZ,W,production_hours,,,0.0,0.0,2825.0,0.0,0.0,799.0,0.0,0.0,4275.0,4347.0,3048.0,410.0,4392.0,4392.0,535.0,753.0,4372.0,4392.0,0.0,2198.0,,,360.0,496.0,,3979.0
2028-base,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.6307784183072825,,,2.221394639396421,
2028-base,CZ,W,wholesale_expenses_mn_EUR,598.5113915877319,,,,,,,,,,,,,,0.0,0.0,4.312643447140203,,,,,,,,15.249190126059078,11.352395497798364,,
2028-base,CZ,W,wholesale_revenues_mn_EUR,14.351903607830591,,0.0,0.0,80.55232515438675,0.0,0.0,3.692310750057169,0.0,,266.947415750885,267.83702824287315,97.69747771339595,4.35187607308181,56.62837985365504,58.17240840234457,5.390595385819251,54.41242225754831,137.79833543701417,238.4124251545764,0.0,88.1266112198804,1468.4227320960526,61.15041610026075,19.993460718837905,16.54043365347649,175.0835776473363,75.92260220104659
2028-base,CZ,Y,avg_consumer_price_EUR_per_MWh,,92.42590223181114,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,avg_producer_price_EUR_per_MWh,,91.02049482323444,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,capacity_GW,,21.0978875,0.20925,0.0,0.279,0.0,0.0,0.11484,0.0,,0.6174,0.7644,0.3313124999999999,0.096255,0.609,0.415,0.1,0.9702,0.35838,1.6533000000000002,1.2011999999999998,0.4356,4.099,0.5,0.678,0.47,7.0,0.19575
2028-base,CZ,Y,capacity_charging_GW,,,,,,,,,,,,,,,0.0,0.0,1.25599,,,,,,,,0.664,0.44,,
2028-base,CZ,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
2028-base,CZ,Y,capacity_factor,,0.3128525585977665,6.029845120217709e-20,,0.3432596671357533,,,0.0664084031796055,,,0.8692173927581802,0.5333333333333128,0.5333333333333616,0.0407042322453543,0.1865571011903423,0.3265346822654796,0.0967600518233862,0.0545877272762015,0.5333333333333382,0.5333333333333361,0.0,0.2086370680228731,0.7964817503918005,0.2249512284205716,0.087476680094133,0.0964670874036261,0.1179873151350562,0.6666666666665784
2028-base,CZ,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,0.010782346471428,,,,,,,,0.1240570387881153,0.132806016264213,,
2028-base,CZ,Y,capacity_paid_off_GW,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,Y,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base,CZ,Y,charged_TWh,,1.352115112644411,,,,,,,,,,,,,0.0,0.0,0.1186324694591247,,,,,,,,0.7215951340965034,0.5118875090887828,,
2028-base,CZ,Y,curtailment_TWh,,0.0019098645858331,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,discharged_TWh,,3.183821063827189,,,,,,,,,,,,,0.9952522857142858,1.1870841839079247,0.0847618053972863,,,,,,,,0.5195484965494825,0.3971742922582094,,
2028-base,CZ,Y,emissions_MtCO2,,16.359447306332317,0.0,0.0,0.0,0.0,0.0,0.0565185082540714,0.0,0.0,1.8468592246542304,1.4030015999999457,0.75674720000004,0.0188768559446735,0.0,0.0,0.0,0.4639384739095275,3.34870272000003,7.72421760000004,0.0,0.7405851235697568,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,Y,export_TWh,,3.548862156080142,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,heat_production_PJ,,,7.162270776461814e-19,,,,0.0,0.3397323753359998,,1.862190401880075e-18,,2.6912910767667606,5.572411200000295,,,,,,18.08299468800016,43.72281669989679,,,,,,,,
2028-base,CZ,Y,import_TWh,,14.38860804335674,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.9952522857142856,1.19177,,,,,,,,,,0.0286152857142857,,
2028-base,CZ,Y,load_TWh,,67.306346938,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,net_import_TWh,,10.839745887276598,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,opex_mn_EUR,,,6.710658000936395e-18,0.0,82.72917178922908,0.0,0.0,3.832780098510383,0.0,,401.2064319141817,278.4623129582396,167.56790840000886,4.165361160168861,2.985756857142857,2.3741683678158494,0.4238090269864318,52.9392927815914,367.6549267237485,376.50926193993456,0.0,83.67556534739259,586.5749526359082,0.0,2.07819398619793,1.5886971690328378,0.0,45.80454463451879
2028-base,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.974468817970178,0.979391758191212,,,0.86537014988304,
2028-base,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0245908437857071,0.0199767660252134,,,0.1288968637397311,
2028-base,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0009403382441145,0.0006314757835744,,,0.005732986377229,
2028-base,CZ,Y,production_TWh,,57.82062602795365,4.4211548002850685e-20,0.0,0.8389403568664668,0.0,0.0,0.0331031386809523,0.0,-5.1727511163335405e-19,4.701096208210768,3.197486372671145,1.547892000000082,0.0343215562630428,0.9952522857142858,1.1870841839079247,0.0847618053972863,0.4639384739095275,1.674351360000015,3.386636578184884,0.0,0.7961290078374885,28.59946136693848,0.9852863804821038,0.5195484965494825,0.3971742922582094,7.234982164081648,1.1431799999998489
2028-base,CZ,Y,production_el_eq_TWh,,,1.1052887000712672e-19,,,,0.0,0.066806747345238,,0.0,,3.571276799999862,1.547892000000082,,,,,,1.674351360000015,7.72421760000004,,,,,,,,
2028-base,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.4269265425787136e-06,,,0.0003376409482567,
2028-base,CZ,Y,production_hours,,,0.0,0.0,3321.0,0.0,0.0,799.0,0.0,0.0,7846.0,8157.0,5509.0,410.0,8760.0,8760.0,964.0,753.0,6410.0,8760.0,0.0,2198.0,,,1098.0,1350.0,,6694.0
2028-base,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.9852849535555612,,,7.234644523133391,
2028-base,CZ,Y,wholesale_expenses_mn_EUR,1017.8321547179778,,,,,,,,,,,,,,0.0,0.0,6.553720996860646,,,,,,,,35.90121832278076,26.012989263566208,,
2028-base,CZ,Y,wholesale_revenues_mn_EUR,16.412588657076896,,2.9908948593900386e-19,0.0,91.5932768882846,0.0,0.0,3.692310750057169,0.0,,456.7285838695972,329.10530786694244,161.90042188505436,4.35187607308181,101.86605692548989,108.5174417347858,9.081762951794849,54.41242225754831,166.9078841672932,326.89687021375846,0.0,88.1266112198804,2613.6333529831577,88.67170100171694,53.93783261918585,41.77798520038404,470.85575144937945,116.19265276958944
2028-base-plus,CZ,S,avg_consumer_price_EUR_per_MWh,,79.0088775044207,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,avg_producer_price_EUR_per_MWh,,76.53728333734163,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,capacity_factor,,1.2440347684356674,-3.239148551137357e-20,,0.0465131286380805,,,6.913834205937539e-19,,,0.7158899302638244,0.2793415431449557,0.4762915983127792,0.0,0.1837806346726546,0.3347628402805361,0.0816569902783638,0.0,0.2136195437650458,0.3703199475371554,0.0,0.0,0.7758452989642761,0.1623204955012917,0.1228071117354102,0.1303670724668085,0.163971334533138,0.5112835336874749
2028-base-plus,CZ,S,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0107463300823034,,,,,,,,0.174607205124442,0.1832953647048284,,
2028-base-plus,CZ,S,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,S,charged_TWh,,2.7948138783733207,,,,,,,,,,,,,0.0,0.0,0.0589561326684759,,,,,,,,0.5064223565970857,0.3522790273335039,,
2028-base-plus,CZ,S,curtailment_TWh,,0.0017573215920602,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,discharged_TWh,,6.430414340977242,,,,,,,,,,,,,0.4888770716603446,0.6068312958333334,0.0356677733535893,,,,,,,,0.3636937526328643,0.2676383850914592,,
2028-base-plus,CZ,S,emissions_MtCO2,,32.19605428390158,-0.0,0.0,0.0,0.0,0.0,2.934033968163688e-19,0.0,0.0,0.7584556000934229,0.3664152072952871,0.3369795445891597,0.0,0.0,0.0,0.0,0.0,0.6688017082177016,2.674307865741566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,S,export_TWh,,2.326764136963608,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,heat_production_PJ,,,-1.918465386552269e-19,,,,0.0,1.6882495401660073e-18,,-7.673861546209087e-19,,1.6095556253044507,2.4813948283383582,,,,,,3.611529224375588,16.158237521981604,,,,,,,,
2028-base-plus,CZ,S,import_TWh,,7.444943239679913,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.488849,0.61016,,,,,,,,,,0.013893,,
2028-base-plus,CZ,S,load_TWh,,30.449230927,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,net_import_TWh,,5.118179102716304,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,opex_mn_EUR,,,-1.797497678822247e-18,0.0,5.62634036927637,0.0,0.0,2.91797783777491e-17,0.0,,167.53312735744677,62.31916532945956,74.61799324845872,0.0,1.466631214981034,,0.1783388667679467,0.0,74.54749960630741,119.42049059220771,0.0,0.0,284.9058333494021,0.0,1.4547750105314572,1.070553540365837,0.0,18.26357685726561
2028-base-plus,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.9552808718901492,0.9540531000559832,,,0.8337016594318253,
2028-base-plus,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0430382489866638,0.0446979635023042,,,0.1588578618370675,
2028-base-plus,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0016808791231867,0.0012489364417123,,,0.0074404787311072,
2028-base-plus,CZ,S,production_TWh,,114.64473641949736,-1.1842378929334994e-20,0.0,0.0566842475036268,0.0,0.0,1.793274523585019e-19,0.0,2.131628207280302e-19,1.9306142547832583,0.7091438625300622,0.6892763412050995,0.0,0.4888770716603446,0.6068312958333334,0.0356677733535893,0.0,0.3344008541088508,1.0713081115767251,0.0,0.0,13.891069397825554,0.3545079621748212,0.3636937526328643,0.2676383850914592,5.013587524685228,0.4371658275100037
2028-base-plus,CZ,S,production_el_eq_TWh,,,-2.960594732333749e-20,,,,0.0,3.4681252578767e-19,,0.0,,0.932693254933458,0.6892763412050995,,,,,,0.3344008541088508,2.674307865741566,,,,,,,,
2028-base-plus,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.4269265425787136e-06,,,0.0003376409482567,
2028-base-plus,CZ,S,production_hours,,,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,3342.0,3902.0,2428.0,0.0,4368.0,4368.0,399.0,0.0,2032.0,4368.0,0.0,0.0,,,711.0,834.0,,2804.0
2028-base-plus,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.3545065352482786,,,5.013249883736971,
2028-base-plus,CZ,S,wholesale_expenses_mn_EUR,412.0068384489691,,,,,,,,,,,,,,0.0,0.0,1.9434877911734028,,,,,,,,18.550965323466823,13.002665718851016,,
2028-base-plus,CZ,S,wholesale_revenues_mn_EUR,3.798630818449555,,-5.9791418103217905e-19,0.0,5.707135352758959,0.0,0.0,2.819684525261544e-17,0.0,,175.4212385098666,64.81412926290929,66.46282696069265,0.0,44.605763991863874,48.74684211264013,3.448326985411929,0.0,28.963633226109444,83.37286202465903,0.0,0.0,1108.1615852508835,26.159176998592795,34.50794669973654,25.629030866724857,273.3945105689529,41.76940356973893
2028-base-plus,CZ,W,avg_consumer_price_EUR_per_MWh,,99.41817151981286,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,avg_producer_price_EUR_per_MWh,,99.04442262425232,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,capacity_factor,,1.2372367642365656,0.0,,0.5268329032822916,,,0.0968246669840608,,,0.9576273248862188,0.7859371902419615,0.5900633648839,0.0786624334299906,0.1893183957598459,0.3183378767624863,0.0987404661575709,0.0992366862228084,0.8513000530132802,0.6896127991424319,0.0054363792777281,0.3454882538292591,0.8170054343251856,0.2872397168976696,0.0591790100257827,0.0708769077969133,0.0722545745314995,0.8212007114873304
2028-base-plus,CZ,W,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0096781076261011,,,,,,,,0.083482977352592,0.0946460476863862,,
2028-base-plus,CZ,W,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,W,charged_TWh,,2.7948138783733207,,,,,,,,,,,,,0.0,0.0,0.0533874232969711,,,,,,,,0.2434604050576359,0.1829015942329876,,
2028-base-plus,CZ,W,curtailment_TWh,,0.0001626956534011,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,discharged_TWh,,6.430414340977242,,,,,,,,,,,,,0.5063752140539411,0.5802280812174485,0.0433668127364051,,,,,,,,0.1762218357585352,0.1463069481507004,,
2028-base-plus,CZ,W,emissions_MtCO2,,32.19605428390158,0.0,0.0,0.0,0.0,0.0,0.0413153931960961,0.0,0.0,1.020140853603861,1.0365863927046712,0.41976765541089,0.0182900838509939,0.0,0.0,0.0,0.4228592696190356,2.679901011782332,5.0074810048910265,0.0318672724874265,0.6148582784673182,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,W,export_TWh,,2.588078737411048,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,heat_production_PJ,,,0.0,,,,0.0,0.2411375271342545,,-4.0927261579781783e-19,,1.338045293652083,3.091016371662009,,,,,,14.47146546362459,27.406864183927063,,,,,,,,
2028-base-plus,CZ,W,import_TWh,,8.853205319378182,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.5064032857142857,0.58161,,,,,,,,,,0.0147222857142857,,
2028-base-plus,CZ,W,load_TWh,,36.857116011,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,net_import_TWh,,6.265126581967135,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,opex_mn_EUR,,,0.0,0.0,63.61120634995976,0.0,0.0,2.940840222888024,0.0,,219.54443573404143,213.3858637369155,92.94991515155232,4.02333142539687,1.519125642161823,1.160456162434897,0.2168340636820257,48.326249763873385,292.97983514350204,254.48236936216324,3.7006540341513343,69.72028856473325,301.6691192865061,0.0,0.704887343034141,0.5852277926028018,0.0,27.71719247001544
2028-base-plus,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.992590519591888,0.993632505494948,,,0.9368445047032004,
2028-base-plus,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0071685323328697,0.0060830418809363,,,0.0612762421608757,
2028-base-plus,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0002409480752421,0.0002844526241154,,,0.001879253135924,
2028-base-plus,CZ,W,production_TWh,,114.64473641949736,0.0,0.0,0.6455641810292152,0.0,0.0,0.02491378844669,0.0,1.1368683772161602e-19,2.596722172809828,2.452743920948091,0.8586156587950025,0.033254697910898,0.5063752140539411,0.5802280812174485,0.0433668127364051,0.4228592696190356,1.3399505058911658,2.2885460660093733,0.0286805452386839,0.660972649352367,14.708391969112927,0.6307784183072825,0.1762218357585352,0.1463069481507004,2.221394639396421,0.7060141724898485
2028-base-plus,CZ,W,production_el_eq_TWh,,,0.0,,,,0.0,0.0488361621703264,,0.0,,2.638583545066436,0.8586156587950025,,,,,,1.3399505058911658,5.0074810048910265,,,,,,,,
2028-base-plus,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
