name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar,waste
2028-base,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.5571288579908217e-05,,,0.0006597224115811,
2028-base,CZ,S,production_hours,,,0.0,0.0,280.0,0.0,0.0,14.0,0.0,0.0,3311.0,3995.0,2460.0,0.0,4368.0,4368.0,424.0,0.0,2654.0,4368.0,0.0,0.0,,,788.0,913.0,,2978.0
2028-base,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.4407155076908752,,,4.984043981081542,
2028-base,CZ,S,wholesale_expenses_mn_EUR,415.5507477616856,,,,,,,,,,,,,,0.0,0.0,2.2250294274121187,,,,,,,,23.264094990672163,16.177608641109988,,
2028-base,CZ,S,wholesale_revenues_mn_EUR,3.221980824555477,,-1.0851373996517417e-19,0.0,5.556493505791325,0.0,0.0,0.0009042758576677,0.0,,173.64648907467293,80.13796274529052,69.16808636945665,0.0,33.64793930405916,44.23184721325973,3.674659658383257,0.0,43.0102836734492,70.88488779473111,0.0,0.0,1140.43192556103,34.43047034365586,35.89081248384365,26.3768085522326,303.6059257913666,45.20538467808728
2028-base,CZ,W,avg_consumer_price_EUR_per_MWh,,94.1821989980078,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,avg_producer_price_EUR_per_MWh,,93.71293954636047,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,capacity_factor,,1.192117174176471,0.0,,0.3903406945436584,,,0.0059084699453551,,,0.8844979627950552,0.723147714056677,0.5722112074053661,0.0194690810953443,0.1044886412582087,0.2984606106036785,0.119960499755881,0.0173388195826034,0.7488754262368396,0.5341616480682243,0.0,0.2207372923880851,0.8170054343251856,0.3261024282110715,0.0735180851361961,0.086076424917747,0.0749501991958333,0.7776617807500327
2028-base,CZ,W,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0110023857440088,,,,,,,,0.1040456318343388,0.1168747712163103,,
2028-base,CZ,W,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base,CZ,W,charged_TWh,,3.0277033972285,,,,,,,,,,,,,0.0,0.0,0.0606925493789527,,,,,,,,0.3034270275709002,0.2258581578800953,,
2028-base,CZ,W,curtailment_TWh,,1.4254183590578578e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,discharged_TWh,,5.707253229701233,,,,,,,,,,,,,0.2794786944552861,0.5439981857351126,0.0526866514927829,,,,,,,,0.2189203894845216,0.1776823993722101,,
2028-base,CZ,W,emissions_MtCO2,,27.551817473733724,0.0,0.0,0.0,0.0,0.0,0.002521162908,0.0,0.0,0.9422376360071312,0.9537722474691188,0.4070677341231744,0.0045268257058506,0.0,0.0,0.0,0.0738827631577118,2.357467270637799,3.87870455648325,0.0,0.3928415802476145,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,W,export_TWh,,1.569108044628688,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,heat_production_PJ,,,0.0,,,,0.0,0.014898147264,,0.0,,1.9584590052207496,2.9974987694524664,,,,,,12.730323261444113,21.920732576618672,,,,,,,,
2028-base,CZ,W,import_TWh,,8.259984717672829,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.2801304285714285,0.544637,,,,,,,,,,0.0154944285714285,,
2028-base,CZ,W,load_TWh,,35.02484593,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,net_import_TWh,,6.690876673044141,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,W,opex_mn_EUR,,,0.0,0.0,47.25098702610617,0.0,0.0,0.1917898716556354,0.0,,202.89568933303624,187.9835648839196,90.13774849004746,1.005364432071348,0.8384360833658585,1.0879963714702252,0.2634332574639147,8.495540727370821,258.4752243890431,189.61816722306148,0.0,44.875195268448365,301.6691192865061,0.0,0.8756815579380866,0.7107295974888403,0.0,26.40824923372335
2028-base,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.9919032770108888,0.9916752485438516,,,0.9400969736492066,
2028-base,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0078566012576539,0.0077523484954044,,,0.0583495227332401,
2028-base,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0002401217314574,0.0005724029607438,,,0.0015535036175531,
2028-base,CZ,W,production_TWh,,110.46386848918888,0.0,0.0,0.4783109961915736,0.0,0.0,0.0015021072,0.0,0.0,2.398423073472697,2.1557757074791173,0.8326385470701295,0.0082305921924557,0.2794786944552861,0.5439981857351126,0.0526866514927829,0.0738827631577118,1.1787336353188995,1.7040287056282233,0.0,0.4223046987661855,14.708391969112927,0.7161209323515131,0.2189203894845216,0.1776823993722101,2.3042689240767014,0.6685822734113487
2028-base,CZ,W,production_el_eq_TWh,,,0.0,,,,0.0,0.002980098,,0.0,,2.427783902648666,0.8326385470701295,,,,,,1.1787336353188995,3.87870455648325,,,,,,,,
2028-base,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2028-base,CZ,W,production_hours,,,0.0,0.0,1902.0,0.0,0.0,44.0,0.0,0.0,4001.0,4304.0,2897.0,116.0,4392.0,4392.0,596.0,169.0,4315.0,4392.0,0.0,1198.0,,,476.0,601.0,,3766.0
2028-base,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.7161209323515131,,,2.3042689240767014,
2028-base,CZ,W,wholesale_expenses_mn_EUR,625.2255460969777,,,,,,,,,,,,,,0.0,0.0,4.4915037752926805,,,,,,,,16.80282902794183,12.925337961940466,,
2028-base,CZ,W,wholesale_revenues_mn_EUR,12.32884781286472,,0.0,0.0,52.31562261002075,0.0,0.0,0.182170642425903,0.0,,233.6669053911592,218.3079385877844,87.61827133252498,1.037503779913136,29.60033117875804,50.29073446720209,5.73321349013549,8.585095645653563,115.11092868374992,163.604990951106,0.0,46.55862644648156,1373.0634594119588,63.06167698341474,23.8044449167518,19.58637616070113,161.2587888816809,66.90277908352877
2028-base,CZ,Y,avg_consumer_price_EUR_per_MWh,,88.30472150265993,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,avg_producer_price_EUR_per_MWh,,87.00841585910324,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,capacity_GW,,21.0978875,0.20925,0.0,0.279,0.0,0.0,0.11484,0.0,,0.6174,0.7644,0.3313124999999999,0.096255,0.609,0.415,0.1,0.9702,0.35838,1.6533000000000002,1.2011999999999998,0.4356,4.099,0.5,0.678,0.47,7.0,0.19575
2028-base,CZ,Y,capacity_charging_GW,,,,,,,,,,,,,,,0.0,0.0,1.25599,,,,,,,,0.664,0.44,,
2028-base,CZ,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
2028-base,CZ,Y,capacity_factor,,0.2988458121565673,8.525836473127721e-20,,0.2184429275335905,,,0.0030285387559832,,,0.7972175281427122,0.5333333333333069,0.5333333333333699,0.0097612105217753,0.1212007161548291,0.2972809039542038,0.1032477132526547,0.0086931615989491,0.5333333333333422,0.4211688812007852,0.0,0.110671026046629,0.7964817503918005,0.2641214637741936,0.0990074546955337,0.1087698425412076,0.1188677858377336,0.666666666666589
2028-base,CZ,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0106385760494739,,,,,,,,0.140409668431166,0.1505003542629604,,
2028-base,CZ,Y,capacity_paid_off_GW,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,Y,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base,CZ,Y,charged_TWh,,1.5138516986142498,,,,,,,,,,,,,0.0,0.0,0.1170506393596376,,,,,,,,0.8167124937834576,0.5800885654711547,,
2028-base,CZ,Y,curtailment_TWh,,0.0016810312348236,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,discharged_TWh,,2.8536266148506164,,,,,,,,,,,,,0.6465864285714287,1.0807349982351124,0.0904449968093256,,,,,,,,0.5880329955240894,0.4478271957106601,,
2028-base,CZ,Y,emissions_MtCO2,,13.775908736866862,0.0,0.0,0.0,0.0,0.0,0.0025775125508571,0.0,0.0,1.69387837631089,1.40300159999993,0.7567472000000517,0.0045268257058506,0.0,0.0,0.0,0.0738827631577118,3.3487027200000554,6.099750158893902,0.0,0.3928415802476145,0.0,0.0,0.0,0.0,0.0,0.0
2028-base,CZ,Y,export_TWh,,3.429824959964567,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,heat_production_PJ,,,1.0127017891658576e-18,,,,0.0,0.015300987264,,1.1671612159399585e-18,,3.9477043259911073,5.5724112000003805,,,,,,18.08299468800029,35.34710151874421,,,,,,,,
2028-base,CZ,Y,import_TWh,,15.15923730821919,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.6465864285714287,1.085317,,,,,,,,,,0.0301634285714285,,
2028-base,CZ,Y,load_TWh,,65.445813863,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,net_import_TWh,,11.729412348254623,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,CZ,Y,opex_mn_EUR,,,9.488464728759757e-18,0.0,52.7686201474537,0.0,0.0,0.1961338287673744,0.0,,368.4892738499872,264.4120944472604,167.56790840001142,1.005364432071348,1.939759285714286,2.161469996470225,0.452224984046628,8.495540727370821,367.5861163637241,288.6594987800152,0.0,44.875195268448365,586.5749526359082,0.0,2.352131982096357,1.7913087828426404,0.0,46.20982191821792
2028-base,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.9786385409486282,0.9783129599015136,,,0.8964303630209196,
2028-base,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0207494883953647,0.020528191986764,,,0.100457274537837,
2028-base,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.000611970656007,0.0011588481117225,,,0.0031123624412432,
2028-base,CZ,Y,production_TWh,,55.231934244594434,6.251245612134921e-20,0.0,0.5338832526091968,0.0,0.0,0.0015287500571428,0.0,-3.2421144887221065e-19,4.31169041242772,3.0229845325010567,1.5478920000001055,0.0082305921924557,0.6465864285714287,1.0807349982351124,0.0904449968093256,0.0738827631577118,1.6743513600000277,2.593093262193088,0.0,0.4223046987661855,28.59946136693848,1.1568520113309682,0.5880329955240894,0.4478271957106601,7.288972627569825,1.1431799999998669
2028-base,CZ,Y,production_el_eq_TWh,,,1.5628114030337312e-19,,,,0.0,0.0030467051428571,,0.0,,3.571276799999822,1.5478920000001055,,,,,,1.6743513600000277,6.099750158893902,,,,,,,,
2028-base,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.5571288579908217e-05,,,0.0006597224115811,
2028-base,CZ,Y,production_hours,,,0.0,0.0,2182.0,0.0,0.0,58.0,0.0,0.0,7312.0,8299.0,5357.0,116.0,8760.0,8760.0,1020.0,169.0,6969.0,8760.0,0.0,1198.0,,,1264.0,1514.0,,6744.0
2028-base,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.156836440042388,,,7.288312905158242,
2028-base,CZ,Y,wholesale_expenses_mn_EUR,1040.7762938586634,,,,,,,,,,,,,,0.0,0.0,6.7165332027048,,,,,,,,40.066924018614,29.10294660305045,,
2028-base,CZ,Y,wholesale_revenues_mn_EUR,15.5508286374202,,-1.0851373996517417e-19,0.0,57.87211611581208,0.0,0.0,0.1830749182835708,0.0,,407.3133944658321,298.4459013330749,156.78635770198164,1.037503779913136,63.24827048281718,94.52258168046184,9.407873148518746,8.585095645653563,158.1212123571991,234.4898787458372,0.0,46.55862644648157,2513.495384972989,97.4921473270706,59.69525740059546,45.96318471293374,464.8647146730476,112.10816376161604
2028-base-plus,CZ,S,avg_consumer_price_EUR_per_MWh,,78.39878612175569,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,avg_producer_price_EUR_per_MWh,,76.29442541900245,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,capacity_factor,,1.1856867737655925,2.2557430510120563e-19,,0.0154292324147167,,,2.325792555677446e-05,,,0.6493191696972208,0.3682763690236718,0.5068794569873001,0.0,0.1376620084091559,0.2960947154000618,0.0852118881952813,0.0,0.3441276872389643,0.2871732795287759,0.0,0.0,0.7758452989642761,0.2017999445876626,0.1378892368591061,0.1440647730705524,0.1630266779007431,0.5653721991161073
2028-base-plus,CZ,S,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0103698398265254,,,,,,,,0.1951017354568192,0.202217241352298,,
2028-base-plus,CZ,S,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,S,charged_TWh,,3.219013916253473,,,,,,,,,,,,,0.0,0.0,0.0568906452603987,,,,,,,,0.5658637086356567,0.3886453604998086,,
2028-base-plus,CZ,S,curtailment_TWh,,0.0006889387320246,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,discharged_TWh,,5.843376433324293,,,,,,,,,,,,,0.3661963605132965,0.5367368125,0.0372205527636988,,,,,,,,0.4083595265151905,0.2957592165229213,,
2028-base-plus,CZ,S,emissions_MtCO2,,26.903461105856177,0.0,0.0,0.0,0.0,0.0,9.86999999999929e-06,0.0,0.0,0.6879266486167459,0.483071943322588,0.3586206625988222,0.0,0.0,0.0,0.0,0.0,1.0773976061083874,2.0738546907402338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,S,export_TWh,,2.790215505416527,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,heat_production_PJ,,,1.3360192951950002e-18,,,,0.0,7.055999999999534e-05,,1.903117663459849e-19,,2.3457212072198588,2.6407521518640547,,,,,,5.817947072985292,12.539109967930797,,,,,,,,
2028-base-plus,CZ,S,import_TWh,,8.00320850615103,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.366456,0.54068,,,,,,,,,,0.014669,,
2028-base-plus,CZ,S,load_TWh,,30.420967933,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,net_import_TWh,,5.212993000734502,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,opex_mn_EUR,,,1.251777383531813e-17,0.0,1.863870698623904,0.0,0.0,0.0007467665749497,0.0,,152.85377672726173,79.61530273680881,79.41002535682554,0.0,1.0985890815398898,,0.1861027638184944,0.0,118.43249523171626,92.6421250418322,0.0,0.0,284.9058333494021,0.0,1.633438106060762,1.1830368660916852,0.0,20.157847970272435
2028-base-plus,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.9645933345082156,0.9566012743470046,,,0.8762446870257733,
2028-base-plus,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0346238641962247,0.0415585620630652,,,0.1209396437467108,
2028-base-plus,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0007828012955594,0.00184016358993,,,0.0028156692275159,
2028-base-plus,CZ,S,production_TWh,,109.26764356061484,8.24703268638889e-20,0.0,0.0188031735253076,0.0,0.0,4.666666666666289e-06,0.0,-5.286437954055135e-20,1.7510860146608078,0.9038430617981732,0.7335422644066818,0.0,0.3661963605132965,0.5367368125,0.0372205527636988,0.0,0.5386988030541937,0.8298953685248771,0.0,0.0,13.891069397825554,0.4407310789794552,0.4083595265151905,0.2957592165229213,4.984703703493123,0.4834135836434399
2028-base-plus,CZ,S,production_el_eq_TWh,,,2.0617581715972226e-19,,,,0.0,1.1666666666665828e-05,,0.0,,1.2296376739120425,0.7335422644066818,,,,,,0.5386988030541937,2.0738546907402338,,,,,,,,
2028-base-plus,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2028-base-plus,CZ,S,production_hours,,,0.0,0.0,102.0,0.0,0.0,14.0,0.0,0.0,3053.0,4038.0,2413.0,0.0,4368.0,4368.0,416.0,0.0,2618.0,3184.0,0.0,0.0,,,777.0,916.0,,2997.0
2028-base-plus,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.4407310789794552,,,4.984703703493123,
2028-base-plus,CZ,S,wholesale_expenses_mn_EUR,406.7237377845016,,,,,,,,,,,,,,0.0,0.0,1.961449943258226,,,,,,,,21.823982565738834,14.944898657398348,,
2028-base-plus,CZ,S,wholesale_revenues_mn_EUR,4.599928909921257,,6.192418238323644e-19,0.0,1.8757760805989856,0.0,0.0,0.0001435034051738,0.0,,159.27286705107088,82.01253538823336,70.43640146845286,0.0,32.89822207042396,42.53579242265856,3.579253475906233,0.0,45.82751562194839,62.72082528866698,0.0,0.0,1099.1843265989062,32.78720236259662,39.182280717382014,28.51737365892274,275.2460891008907,45.63217999199404
2028-base-plus,CZ,W,avg_consumer_price_EUR_per_MWh,,91.30932031413164,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,avg_producer_price_EUR_per_MWh,,91.15719136073344,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,capacity_factor,,1.1792076110674197,0.0,,0.3249882499567537,,,0.0079462659380692,,,0.8316115530977096,0.6974883470182992,0.5596426529780998,0.0229731712919395,0.1048293763171926,0.2984697957178013,0.1121868954745945,0.0233174609918472,0.7215050687933366,0.5330618168727065,0.0,0.1779983147918096,0.8170054343251856,0.3261024282110715,0.0744739606502652,0.0881542337074365,0.0749501991958333,0.7674076125364663
2028-base-plus,CZ,W,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0101190270176781,,,,,,,,0.1060634981423597,0.120557970256318,,
2028-base-plus,CZ,W,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,W,charged_TWh,,3.219013916253473,,,,,,,,,,,,,0.0,0.0,0.0558196704993564,,,,,,,,0.309311706870586,0.2329758663609295,,
2028-base-plus,CZ,W,curtailment_TWh,,0.0011530124554384,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,discharged_TWh,,5.843376433324293,,,,,,,,,,,,,0.2803900680581319,0.5440149272589221,0.0492724844924419,,,,,,,,0.2217667726493042,0.1819714953882388,,
2028-base-plus,CZ,W,emissions_MtCO2,,26.903461105856177,0.0,0.0,0.0,0.0,0.0,0.0033906969359999,0.0,0.0,0.8858988226393067,0.9199296566773424,0.3981265374012329,0.0053415742550957,0.0,0.0,0.0,0.0993584620736425,2.271305113891706,3.870718359262157,0.0,0.3167799084048255,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,W,export_TWh,,2.4801614854013074,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,heat_production_PJ,,,0.0,,,,0.0,0.0224687675519999,,0.0,,2.476965103656998,2.931659048136352,,,,,,12.265047615015211,21.92577122563944,,,,,,,,
2028-base-plus,CZ,W,import_TWh,,9.690509476673594,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.2801304285714285,0.544637,,,,,,,,,,0.0154944285714285,,
2028-base-plus,CZ,W,load_TWh,,35.02484593,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,net_import_TWh,,7.210347991272286,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,opex_mn_EUR,,,0.0,0.0,39.25393566906282,0.0,0.0,0.2305527367803195,0.0,,190.909027280958,174.2135525222481,88.15788304318663,1.1781165561908566,0.8411702041743959,1.0880298545178442,0.2463624224622097,11.448929687771852,249.2899194610956,188.92947133460177,0.0,36.43106574091772,301.6691192865061,0.0,0.8870670905972169,0.7278859815529555,0.0,26.09951290760542
2028-base-plus,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.9919032770108888,0.9916752485438516,,,0.9400969736492066,
2028-base-plus,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0076162729402503,0.00716653406245,,,0.0561909543760363,
2028-base-plus,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.000480450048861,0.0011582173936983,,,0.0037120719747569,
2028-base-plus,CZ,W,production_TWh,,109.26764356061484,0.0,0.0,0.3982302018730074,0.0,0.0,0.0017788715999999,0.0,0.0,2.2550151849000537,1.9976161950243088,0.8143497355934309,0.0097119531910831,0.2803900680581319,0.5440149272589221,0.0492724844924419,0.0993584620736425,1.135652556945853,1.6955426424328477,0.0,0.3405384015351874,14.708391969112927,0.7161209323515131,0.2217667726493042,0.1819714953882388,2.3042689240767014,0.6597664163564264
2028-base-plus,CZ,W,production_el_eq_TWh,,,0.0,,,,0.0,0.0040079159999999,,0.0,,2.3416391260877805,0.8143497355934309,,,,,,1.135652556945853,3.870718359262157,,,,,,,,
2028-base-plus,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,5.611447793799108e-05,,,0.0006653152224811,
2028-base-plus,CZ,W,production_hours,,,0.0,0.0,1535.0,0.0,0.0,45.0,0.0,0.0,3725.0,4281.0,2812.0,122.0,4392.0,4392.0,555.0,235.0,4300.0,4392.0,0.0,996.0,,,462.0,622.0,,3692.0
