name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar,waste
2028-base,CZ,Y,production_TWh,,57.0854832033954,4.8380065385971326e-20,0.0,0.7020744675299379,0.0,0.0,0.0195974402928571,0.0,3.0581759347114645e-19,4.779031756985751,3.1573793882101904,1.5478920000001024,0.0394897319542001,0.8726771428571428,1.159029080997333,0.0863023046527258,0.6872305057069492,1.6743513599999982,3.1541833295647166,0.1032801201757987,0.7260913554281339,28.59946136693848,1.0726521232339172,0.445625857572143,0.3524037189473043,6.763550152347859,1.1431799999998578
2028-base,CZ,Y,production_el_eq_TWh,,,1.2095016346492823e-19,,,,0.0,0.0391719239999999,,0.0,,3.5712767999998656,1.5478920000001024,,,,,,1.6743513599999982,7.056021451722057,,,,,,,,
2028-base,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2028-base,CZ,Y,production_hours,,,0.0,0.0,2731.0,0.0,0.0,390.0,0.0,0.0,7995.0,8275.0,5447.0,483.0,8760.0,8760.0,995.0,1043.0,6915.0,8760.0,153.0,1800.0,,,963.0,1219.0,,6809.0
2028-base,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,1.0726521232339172,,,6.763550152347859,
2028-base,CZ,Y,wholesale_expenses_mn_EUR,983.632473694874,,,,,,,,,,,,,,0.0,0.0,6.8856676466824505,,,,,,,,32.55732160803526,24.08798121680769,,
2028-base,CZ,Y,wholesale_revenues_mn_EUR,41.95572364596139,,2.0854617134571596e-19,0.0,77.51502970124314,0.0,0.0,2.377203798038115,0.0,,457.94879822701074,321.988996970835,160.71847982045955,5.098196190662121,88.04670316240178,106.1232582172434,9.206245962892096,80.38974253166998,164.7401409869123,306.9874655013854,13.415698294485695,81.4573580963625,2615.3496440701742,96.09700787804886,46.63711691762132,37.3051632230554,461.25535039933646,115.10852718248016
2028-base-plus,CZ,S,avg_consumer_price_EUR_per_MWh,,80.3786137232851,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,avg_producer_price_EUR_per_MWh,,78.27659682134362,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,capacity_factor,,1.2298689379567571,-1.9003004833339845e-19,,0.0201090535223733,,,-2.9276283615626643e-17,,,0.7142215086509327,0.3142274306266655,0.4768508052839807,0.0,0.1813625516519605,0.3137948760227723,0.0833974670309795,0.0,0.1996021247033838,0.364837198474181,0.0,0.0,0.7758452989642761,0.2030288550984274,0.1072501732336046,0.1145126656652239,0.1493831184778269,0.5562051485199424
2028-base-plus,CZ,S,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0074423792883914,,,,,,,,0.1525933367216939,0.161805430986498,,
2028-base-plus,CZ,S,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,S,charged_TWh,,2.401912759515617,,,,,,,,,,,,,0.0,0.0,0.0408301157078802,,,,,,,,0.4425743893474386,0.3109770939215703,,
2028-base-plus,CZ,S,curtailment_TWh,,0.000212096045514,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,discharged_TWh,,5.887910435118533,,,,,,,,,,,,,0.4824446999999999,0.5688222476639997,0.0364280135991318,,,,,,,,0.317621817032013,0.2350899221040782,,
2028-base-plus,CZ,S,emissions_MtCO2,,31.645208758381496,-0.0,0.0,0.0,0.0,0.0,-1.2424019441495208e-17,0.0,0.0,0.7566879768009033,0.4121753887182757,0.3373751873238922,0.0,0.0,0.0,0.0,0.0,0.6249158649656719,2.6347135661568046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,S,export_TWh,,2.2786791524933707,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,heat_production_PJ,,,-1.125499693444015e-18,,,,0.0,-8.882261169331093e-17,,-2.473145786812377e-18,,1.972420768892847,2.484308197566844,,,,,,3.374545670814628,15.929019842725689,,,,,,,,
2028-base-plus,CZ,S,import_TWh,,7.829919873528121,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.483751,0.571188,,,,,,,,,,0.012085,,
2028-base-plus,CZ,S,load_TWh,,30.557496582,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,net_import_TWh,,5.55124072103475,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,S,opex_mn_EUR,,,-1.0545319715757888e-17,0.0,2.431395621603688,0.0,0.0,-6.601262403173501e-16,0.0,,167.2285865379004,67.7083046419988,74.70560113856095,0.0,1.4473341,,0.1821400679956593,0.0,68.9019869617839,117.01290838108405,0.0,0.0,284.9058333494021,0.0,1.270487268128052,0.9403596884163128,0.0,19.82349625840396
2028-base-plus,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.968833556801618,0.9766010697617014,,,0.8907234789958579,
2028-base-plus,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0309176617136159,0.0233924048450837,,,0.1081932841502523,
2028-base-plus,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0002487814847661,6.52539321494737e-06,,,0.0010832368538897,
2028-base-plus,CZ,S,production_TWh,,113.33927620035884,-6.947528971876994e-20,0.0,0.0245063404742177,0.0,0.0,-5.873835143641723e-18,0.0,6.869849407812155e-19,1.926114850038663,0.7752263877245336,0.6900856104352342,0.0,0.4824446999999999,0.5688222476639997,0.0364280135991318,0.0,0.3124579324828359,1.054453661124495,0.0,0.0,13.891069397825554,0.4434150195349656,0.317621817032013,0.2350899221040782,4.567538230578035,0.4755754253698974
2028-base-plus,CZ,S,production_el_eq_TWh,,,-1.7368822429691952e-19,,,,0.0,-1.4685602176708282e-17,,0.0,,1.049173716737429,0.6900856104352342,,,,,,0.3124579324828359,2.6347135661568046,,,,,,,,
2028-base-plus,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2028-base-plus,CZ,S,production_hours,,,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,3350.0,4054.0,2364.0,0.0,4368.0,4368.0,417.0,0.0,2354.0,4368.0,0.0,0.0,,,627.0,720.0,,2993.0
2028-base-plus,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.4434150195349656,,,4.567538230578035,
2028-base-plus,CZ,S,wholesale_expenses_mn_EUR,451.30475361511503,,,,,,,,,,,,,,0.0,0.0,2.090173016687153,,,,,,,,16.43802034466441,11.971520158898857,,
2028-base-plus,CZ,S,wholesale_revenues_mn_EUR,3.5968982875940267,,1.092424536339515e-19,0.0,2.452920311089412,0.0,0.0,-4.796117132760411e-16,0.0,,174.00274413942293,70.15808636424057,66.15318492591656,0.0,44.25073437898472,46.48315939712013,3.5286843303298623,0.0,26.70584306453117,84.2349978573975,0.0,0.0,1126.2526744798868,35.159412680030485,30.738995382275323,22.873607610883003,261.1777457881536,44.899634821338175
2028-base-plus,CZ,W,avg_consumer_price_EUR_per_MWh,,99.44629929852908,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,avg_producer_price_EUR_per_MWh,,100.081383937079,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,capacity_factor,,1.2231483426673762,0.0087204007285974,,0.4787341556720105,,,0.0943647540983606,,,0.9476414796051,0.7512419360251702,0.5895072136885001,0.0979607113254747,0.1458961220943374,0.3238126458475065,0.1047301171316567,0.1594272546002374,0.8652408741565315,0.591057522000862,0.0368608614791067,0.372511827559254,0.8170054343251856,0.2865378432144589,0.0498393310929077,0.0623480843026147,0.0714289592040666,0.7765245699599647
2028-base-plus,CZ,W,capacity_factor_charging,,,,,,,,,,,,,,,,,0.0091810306015393,,,,,,,,0.0701894081555292,0.0782605039947885,,
2028-base-plus,CZ,W,capex_mn_EUR_per_yr,,,109.81713302115293,0.0,16.217086196531145,0.0,0.0,26.048184884115727,0.0,,76.18061222457844,138.841538451773,22.59441391073202,7.893982066856129,123.71530195731836,84.30517292657983,4.011568788183623,321.06706043239666,118.59824069033428,547.1244805327576,397.5115986305863,144.15255774515765,2738.469079112492,68.82996852045387,137.73230661258106,95.4781476517892,362.9795164565344,228.2938717209026
2028-base-plus,CZ,W,charged_TWh,,2.401912759515617,,,,,,,,,,,,,0.0,0.0,0.0506453932899985,,,,,,,,0.2046925287310719,0.1512368587598489,,
2028-base-plus,CZ,W,curtailment_TWh,,2.178239810746163e-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,discharged_TWh,,5.887910435118533,,,,,,,,,,,,,0.3902324428571428,0.5902068333333332,0.0459974674442236,,,,,,,,0.1484103639845145,0.1287014095408294,,
2028-base-plus,CZ,W,emissions_MtCO2,,31.645208758381496,0.0,0.0,0.0,0.0,0.0,0.040265740548,0.0,0.0,1.009503136337129,0.9908262112816708,0.4193720126761595,0.0227771954937112,0.0,0.0,0.0,0.6793384080385562,2.723786855034233,4.29184220173672,0.2160730620264707,0.6629515720525491,0.0,0.0,0.0,0.0,0.0,0.0
2028-base-plus,CZ,W,export_TWh,,2.9055939501374337,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,heat_production_PJ,,,0.051932502,,,,0.0,0.23291461548,,-1.2789769243681371e-20,,1.7299000897678236,3.0881030024335385,,,,,,14.708449017184853,22.591712613133783,,,,,,,,
2028-base-plus,CZ,W,import_TWh,,8.267931032726578,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.3889261428571428,0.590768,,,,,,,,,,0.0189122857142857,,
2028-base-plus,CZ,W,load_TWh,,35.824550846,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,net_import_TWh,,5.3623370825891445,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base-plus,CZ,W,opex_mn_EUR,,,0.5380547859999999,0.0,57.76029820915436,0.0,0.0,2.888486180921514,0.0,,216.51520838495512,198.4017545137345,92.8623072614505,5.015825897184799,1.1706973285714286,1.1804136666666665,0.2299873372211182,76.52453963364506,297.5544936131227,228.4227483578809,24.574506741397688,74.46488943713423,301.6691192865061,0.0,0.5936414559380582,0.5148056381633177,0.0,26.32730667313178
2028-base-plus,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,0.996393284827412,0.9985084155296684,,,0.9693600001843738,
2028-base-plus,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,0.0036067151725877,0.0014915844703317,,,0.0306399998156261,
2028-base-plus,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,
2028-base-plus,CZ,W,production_TWh,,113.33927620035884,0.0032057099999999,0.0,0.5866255148675004,0.0,0.0,0.0244888293214285,0.0,3.552713678800381e-21,2.5696443470399646,2.281839181905793,0.8578063895648718,0.0414130827158386,0.3902324428571428,0.5902068333333332,0.0459974674442236,0.6793384080385562,1.3618934275171164,2.0506008710686854,0.1944657558238237,0.7126729399564902,14.708391969112927,0.6292371036989517,0.1484103639845145,0.1287014095408294,2.1960119217698244,0.6676045746299604
2028-base-plus,CZ,W,production_el_eq_TWh,,,0.008014275,,,,0.0,0.047595438,,0.0,,2.522103083262435,0.8578063895648718,,,,,,1.3618934275171164,4.29184220173672,,,,,,,,
2028-base-plus,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
